DADA_CN,DESCR,ESTN_SCOPE,GIS_GUID,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,SAMP_CENSUS_WATER_YN,SRDF_CN,JOIN_RESRC_TBL,STATUS,LOAD_DATE,OWNER,PUBLIC_YN
376861398489998,451501: SOUTH CAROLINA 2015: 2009-2015: CURRENT AREA, CURRENT VOLUME,SAMP AREA,,FIADB,3/7/2016 3:49:00 PM,489998,FS_DATIM,1/10/2018 1:59:43 AM,195144,Y,376862523489998,SAMP_UNIT_FOREST,Loaded,1/10/2018 1:59:43 AM,DATIM,N
DADA_CN,DESCR,ESTN_SCOPE,GIS_GUID,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,SAMP_CENSUS_WATER_YN,SRDF_CN,JOIN_RESRC_TBL,STATUS,LOAD_DATE,OWNER,PUBLIC_YN
376861399489998,451503: SOUTH CAROLINA 2015: 2002-2011 to 2009-2015: AREA CHANGE, GROWTH, REMOVALS, MORTALITY,RESAMP AREA,,FIADB,5/5/2016 3:40:01 PM,489998,FS_DATIM,1/10/2018 1:59:43 AM,195144,Y,376862523489998,SAMP_UNIT_FOREST,Loaded,1/10/2018 1:59:43 AM,DATIM,N
