DADC_CN,DADA_CN,ESUN_CN,STSC_CN,STRA_CN,ESTN_UNIT_SAMP_DESIGN,STRATUM_WT,STRATUM_CNT,STRATUM_AREA,ESTN_UNIT_CNT,ESTN_UNIT_AREA,SAMP_CNT,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,R5_NBR_SUBUNIT_CONDITION,R5_NBR_SUBUNIT
DADC_CN,DADA_CN,ESUN_CN,STSC_CN,STRA_CN,ESTN_UNIT_SAMP_DESIGN,STRATUM_WT,STRATUM_CNT,STRATUM_AREA,ESTN_UNIT_CNT,ESTN_UNIT_AREA,SAMP_CNT,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,R5_NBR_SUBUNIT_CONDITION,R5_NBR_SUBUNIT
